sample_id,language,tp,fp,fn,precision,recall,f1,fnr,fpr,model
49565B,English,3,9,4,0.25,0.4286,0.3158,0.5714,0.75,openai_privacy_filter
47165C,English,3,9,5,0.25,0.375,0.3,0.625,0.75,openai_privacy_filter
43448A,English,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
42448B,English,2,2,2,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
50237B,English,1,1,3,0.5,0.25,0.3333,0.75,0.5,openai_privacy_filter
53069C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
52380D,English,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
48278A,English,4,12,3,0.25,0.5714,0.3478,0.4286,0.75,openai_privacy_filter
48354A,English,2,8,2,0.2,0.5,0.2857,0.5,0.8,openai_privacy_filter
47014C,English,0,1,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
43795B,English,1,3,0,0.25,1.0,0.4,0.0,0.75,openai_privacy_filter
51089A,English,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
47016B,English,1,10,8,0.0909,0.1111,0.1,0.8889,0.9091,openai_privacy_filter
51422B,English,6,8,0,0.4286,1.0,0.6,0.0,0.5714,openai_privacy_filter
46047B,English,2,15,8,0.1176,0.2,0.1481,0.8,0.8824,openai_privacy_filter
43159B,English,5,9,8,0.3571,0.3846,0.3704,0.6154,0.6429,openai_privacy_filter
41987B,English,0,8,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
42017A,English,1,6,5,0.1429,0.1667,0.1538,0.8333,0.8571,openai_privacy_filter
49447C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
46396A,English,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
45342B,English,4,13,8,0.2353,0.3333,0.2759,0.6667,0.7647,openai_privacy_filter
46280B,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
46129A,English,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
46900B,English,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
52138A,English,1,7,3,0.125,0.25,0.1667,0.75,0.875,openai_privacy_filter
50313A,English,2,14,11,0.125,0.1538,0.1379,0.8462,0.875,openai_privacy_filter
41453B,English,13,13,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
49637A,English,0,14,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
49382B,English,0,6,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
49299A,English,0,8,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
42036A,English,2,6,4,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
41550B,English,0,5,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
46003B,English,2,16,10,0.1111,0.1667,0.1333,0.8333,0.8889,openai_privacy_filter
50298B,English,0,8,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
45155A,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
51319A,English,2,2,1,0.5,0.6667,0.5714,0.3333,0.5,openai_privacy_filter
52102C,English,2,15,10,0.1176,0.1667,0.1379,0.8333,0.8824,openai_privacy_filter
42159A,English,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
43882F,English,0,4,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
43169A,English,3,7,2,0.3,0.6,0.4,0.4,0.7,openai_privacy_filter
43159A,English,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
47847A,English,3,12,8,0.2,0.2727,0.2308,0.7273,0.8,openai_privacy_filter
46659B,English,3,15,6,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
42542B,English,3,17,13,0.15,0.1875,0.1667,0.8125,0.85,openai_privacy_filter
43077A,English,1,11,7,0.0833,0.125,0.1,0.875,0.9167,openai_privacy_filter
46838A,English,0,4,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
43915C,English,2,19,13,0.0952,0.1333,0.1111,0.8667,0.9048,openai_privacy_filter
52288A,English,1,10,7,0.0909,0.125,0.1053,0.875,0.9091,openai_privacy_filter
52916A,English,3,5,1,0.375,0.75,0.5,0.25,0.625,openai_privacy_filter
41757C,English,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
46565A,English,0,6,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
51428C,English,4,12,8,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
52102A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
52019B,English,4,29,18,0.1212,0.1818,0.1455,0.8182,0.8788,openai_privacy_filter
48007B,English,1,3,4,0.25,0.2,0.2222,0.8,0.75,openai_privacy_filter
42027E,English,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
41411A,English,0,7,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
49363B,English,0,2,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
47916D,English,3,5,0,0.375,1.0,0.5455,0.0,0.625,openai_privacy_filter
51756,English,5,19,11,0.2083,0.3125,0.25,0.6875,0.7917,openai_privacy_filter
40950A,English,2,10,5,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
53607A,English,0,14,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
41968B,English,4,11,6,0.2667,0.4,0.32,0.6,0.7333,openai_privacy_filter
52958B,English,1,7,5,0.125,0.1667,0.1429,0.8333,0.875,openai_privacy_filter
50688C,English,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
51931B,English,10,45,27,0.1818,0.2703,0.2174,0.7297,0.8182,openai_privacy_filter
43740A,English,4,12,4,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
42883A,English,3,11,9,0.2143,0.25,0.2308,0.75,0.7857,openai_privacy_filter
46036B,English,2,21,13,0.087,0.1333,0.1053,0.8667,0.913,openai_privacy_filter
47170A,English,3,8,9,0.2727,0.25,0.2609,0.75,0.7273,openai_privacy_filter
47110D,English,1,10,5,0.0909,0.1667,0.1176,0.8333,0.9091,openai_privacy_filter
43443D,English,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
52147C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
45970B,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
52621C,English,2,12,7,0.1429,0.2222,0.1739,0.7778,0.8571,openai_privacy_filter
41525D,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
42863C,English,0,6,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
45666C,English,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
40790E,English,2,4,3,0.3333,0.4,0.3636,0.6,0.6667,openai_privacy_filter
45816B,English,3,3,2,0.5,0.6,0.5455,0.4,0.5,openai_privacy_filter
44120B,English,3,4,3,0.4286,0.5,0.4615,0.5,0.5714,openai_privacy_filter
52962B,English,7,12,4,0.3684,0.6364,0.4667,0.3636,0.6316,openai_privacy_filter
51088A,English,5,12,7,0.2941,0.4167,0.3448,0.5833,0.7059,openai_privacy_filter
51093A,English,3,5,1,0.375,0.75,0.5,0.25,0.625,openai_privacy_filter
46730B,English,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
44425A,English,3,15,15,0.1667,0.1667,0.1667,0.8333,0.8333,openai_privacy_filter
46274C,English,1,7,1,0.125,0.5,0.2,0.5,0.875,openai_privacy_filter
49887C,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
53407A,English,3,17,7,0.15,0.3,0.2,0.7,0.85,openai_privacy_filter
50335,English,1,48,29,0.0204,0.0333,0.0253,0.9667,0.9796,openai_privacy_filter
51071A,English,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
48080A,English,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
49483A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
50174A,English,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
47190A,English,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
42742B,English,0,6,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
43157A,English,1,4,5,0.2,0.1667,0.1818,0.8333,0.8,openai_privacy_filter
44567A,English,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
43509B,English,0,10,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
53595C,English,2,14,9,0.125,0.1818,0.1481,0.8182,0.875,openai_privacy_filter
41525C,English,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
48385B,English,1,5,1,0.1667,0.5,0.25,0.5,0.8333,openai_privacy_filter
50431C,English,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
47925C,English,0,12,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
41553A,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
50599B,English,1,3,3,0.25,0.25,0.25,0.75,0.75,openai_privacy_filter
44792A,English,1,10,6,0.0909,0.1429,0.1111,0.8571,0.9091,openai_privacy_filter
41509A,English,0,4,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
41400C,English,2,2,1,0.5,0.6667,0.5714,0.3333,0.5,openai_privacy_filter
48442A,English,3,11,5,0.2143,0.375,0.2727,0.625,0.7857,openai_privacy_filter
47056A,English,5,16,6,0.2381,0.4545,0.3125,0.5455,0.7619,openai_privacy_filter
47394A,English,3,5,1,0.375,0.75,0.5,0.25,0.625,openai_privacy_filter
52861C,English,0,6,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
51973A,English,4,20,10,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
47799A,English,0,1,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
42771C,English,0,8,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
41502C,English,2,12,6,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
53478A,English,0,18,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
47498A,English,4,17,8,0.1905,0.3333,0.2424,0.6667,0.8095,openai_privacy_filter
41815,English,3,20,12,0.1304,0.2,0.1579,0.8,0.8696,openai_privacy_filter
51953E,English,2,9,6,0.1818,0.25,0.2105,0.75,0.8182,openai_privacy_filter
43101A,English,0,5,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
41639A,English,0,2,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
48578A,English,5,14,8,0.2632,0.3846,0.3125,0.6154,0.7368,openai_privacy_filter
41622B,English,2,27,12,0.069,0.1429,0.093,0.8571,0.931,openai_privacy_filter
49649C,English,1,9,7,0.1,0.125,0.1111,0.875,0.9,openai_privacy_filter
52107B,English,3,4,0,0.4286,1.0,0.6,0.0,0.5714,openai_privacy_filter
43733A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
46021A,English,4,10,3,0.2857,0.5714,0.381,0.4286,0.7143,openai_privacy_filter
42273C,English,2,9,4,0.1818,0.3333,0.2353,0.6667,0.8182,openai_privacy_filter
53146C,English,1,12,8,0.0769,0.1111,0.0909,0.8889,0.9231,openai_privacy_filter
52476A,English,4,15,8,0.2105,0.3333,0.2581,0.6667,0.7895,openai_privacy_filter
48254B,English,0,10,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
43857B,English,1,8,3,0.1111,0.25,0.1538,0.75,0.8889,openai_privacy_filter
48382C,English,0,0,2,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
48573B,English,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
41280E,English,0,2,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
48943A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
41838,English,4,21,11,0.16,0.2667,0.2,0.7333,0.84,openai_privacy_filter
46210A,English,1,11,8,0.0833,0.1111,0.0952,0.8889,0.9167,openai_privacy_filter
49431B,English,2,8,6,0.2,0.25,0.2222,0.75,0.8,openai_privacy_filter
48434C,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
48201A,English,1,5,4,0.1667,0.2,0.1818,0.8,0.8333,openai_privacy_filter
47689A,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
44833B,English,1,7,5,0.125,0.1667,0.1429,0.8333,0.875,openai_privacy_filter
53066A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
44051B,English,3,20,9,0.1304,0.25,0.1714,0.75,0.8696,openai_privacy_filter
43304F,English,0,4,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
49574A,English,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
50130A,English,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
44794B,English,3,18,14,0.1429,0.1765,0.1579,0.8235,0.8571,openai_privacy_filter
43758D,English,2,6,4,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
44133B,English,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
45905A,English,3,3,3,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
42416B,English,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
49293C,English,3,3,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
44615A,English,3,11,8,0.2143,0.2727,0.24,0.7273,0.7857,openai_privacy_filter
46757C,English,0,12,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
44833A,English,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
52990A,English,3,15,4,0.1667,0.4286,0.24,0.5714,0.8333,openai_privacy_filter
50665B,English,0,4,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
53072A,English,2,18,6,0.1,0.25,0.1429,0.75,0.9,openai_privacy_filter
41721C,English,4,24,8,0.1429,0.3333,0.2,0.6667,0.8571,openai_privacy_filter
40878A,English,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
46775B,English,4,16,5,0.2,0.4444,0.2759,0.5556,0.8,openai_privacy_filter
48989,English,15,29,8,0.3409,0.6522,0.4478,0.3478,0.6591,openai_privacy_filter
48160C,English,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
42057A,English,7,12,4,0.3684,0.6364,0.4667,0.3636,0.6316,openai_privacy_filter
41725F,English,2,8,6,0.2,0.25,0.2222,0.75,0.8,openai_privacy_filter
47881A,English,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
43436B,English,3,4,3,0.4286,0.5,0.4615,0.5,0.5714,openai_privacy_filter
47465B,English,5,6,5,0.4545,0.5,0.4762,0.5,0.5455,openai_privacy_filter
42448D,English,2,2,1,0.5,0.6667,0.5714,0.3333,0.5,openai_privacy_filter
53052A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
45292A,English,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
52363B,English,5,15,7,0.25,0.4167,0.3125,0.5833,0.75,openai_privacy_filter
41639C,English,2,6,3,0.25,0.4,0.3077,0.6,0.75,openai_privacy_filter
52339A,English,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
43822A,English,4,8,3,0.3333,0.5714,0.4211,0.4286,0.6667,openai_privacy_filter
45541A,English,5,22,9,0.1852,0.3571,0.2439,0.6429,0.8148,openai_privacy_filter
44423A,English,5,21,14,0.1923,0.2632,0.2222,0.7368,0.8077,openai_privacy_filter
42776C,English,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
73473B,Dutch,1,11,6,0.0833,0.1429,0.1053,0.8571,0.9167,openai_privacy_filter
79241B,Dutch,1,8,7,0.1111,0.125,0.1176,0.875,0.8889,openai_privacy_filter
74951C,Dutch,0,5,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
77345A,Dutch,2,7,3,0.2222,0.4,0.2857,0.6,0.7778,openai_privacy_filter
71360D,Dutch,0,19,13,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
75926C,Dutch,1,6,6,0.1429,0.1429,0.1429,0.8571,0.8571,openai_privacy_filter
78814A,Dutch,1,6,2,0.1429,0.3333,0.2,0.6667,0.8571,openai_privacy_filter
76584,Dutch,10,28,10,0.2632,0.5,0.3448,0.5,0.7368,openai_privacy_filter
74772B,Dutch,4,24,15,0.1429,0.2105,0.1702,0.7895,0.8571,openai_privacy_filter
67131B,Dutch,4,13,7,0.2353,0.3636,0.2857,0.6364,0.7647,openai_privacy_filter
76782B,Dutch,0,6,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
78996C,Dutch,3,8,6,0.2727,0.3333,0.3,0.6667,0.7273,openai_privacy_filter
75109A,Dutch,2,28,16,0.0667,0.1111,0.0833,0.8889,0.9333,openai_privacy_filter
71314B,Dutch,4,12,3,0.25,0.5714,0.3478,0.4286,0.75,openai_privacy_filter
76724C,Dutch,2,10,4,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
68531C,Dutch,0,21,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
79785B,Dutch,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
68987B,Dutch,5,17,5,0.2273,0.5,0.3125,0.5,0.7727,openai_privacy_filter
70797E,Dutch,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
68704A,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
79969C,Dutch,3,7,5,0.3,0.375,0.3333,0.625,0.7,openai_privacy_filter
68581C,Dutch,0,3,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
77856C,Dutch,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
75089C,Dutch,1,3,4,0.25,0.2,0.2222,0.8,0.75,openai_privacy_filter
69262A,Dutch,3,17,10,0.15,0.2308,0.1818,0.7692,0.85,openai_privacy_filter
70927A,Dutch,2,7,3,0.2222,0.4,0.2857,0.6,0.7778,openai_privacy_filter
71054B,Dutch,1,6,3,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
75832C,Dutch,1,2,5,0.3333,0.1667,0.2222,0.8333,0.6667,openai_privacy_filter
70075C,Dutch,3,14,8,0.1765,0.2727,0.2143,0.7273,0.8235,openai_privacy_filter
77549A,Dutch,2,20,12,0.0909,0.1429,0.1111,0.8571,0.9091,openai_privacy_filter
72021B,Dutch,9,13,0,0.4091,1.0,0.5806,0.0,0.5909,openai_privacy_filter
69988F,Dutch,1,10,8,0.0909,0.1111,0.1,0.8889,0.9091,openai_privacy_filter
77089,Dutch,3,11,5,0.2143,0.375,0.2727,0.625,0.7857,openai_privacy_filter
76313B,Dutch,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
79478A,Dutch,3,18,12,0.1429,0.2,0.1667,0.8,0.8571,openai_privacy_filter
70797A,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
74449B,Dutch,0,14,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
74207C,Dutch,0,8,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
70606B,Dutch,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
80220B,Dutch,6,23,13,0.2069,0.3158,0.25,0.6842,0.7931,openai_privacy_filter
80259A,Dutch,1,4,3,0.2,0.25,0.2222,0.75,0.8,openai_privacy_filter
79379B,Dutch,1,6,3,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
67779B,Dutch,7,20,9,0.2593,0.4375,0.3256,0.5625,0.7407,openai_privacy_filter
68387A,Dutch,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
76313C,Dutch,2,4,4,0.3333,0.3333,0.3333,0.6667,0.6667,openai_privacy_filter
73256F,Dutch,0,1,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
79187C,Dutch,6,9,6,0.4,0.5,0.4444,0.5,0.6,openai_privacy_filter
70976C,Dutch,6,24,14,0.2,0.3,0.24,0.7,0.8,openai_privacy_filter
67661C,Dutch,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
67065D,Dutch,2,11,7,0.1538,0.2222,0.1818,0.7778,0.8462,openai_privacy_filter
71885B,Dutch,3,10,8,0.2308,0.2727,0.25,0.7273,0.7692,openai_privacy_filter
78238B,Dutch,0,19,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
68926C,Dutch,3,10,6,0.2308,0.3333,0.2727,0.6667,0.7692,openai_privacy_filter
76351A,Dutch,0,5,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
70753B,Dutch,3,12,7,0.2,0.3,0.24,0.7,0.8,openai_privacy_filter
69365A,Dutch,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
77841B,Dutch,2,19,16,0.0952,0.1111,0.1026,0.8889,0.9048,openai_privacy_filter
73528A,Dutch,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
75062A,Dutch,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
77361D,Dutch,3,9,7,0.25,0.3,0.2727,0.7,0.75,openai_privacy_filter
73327D,Dutch,0,1,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
75204A,Dutch,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
67160A,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
68637D,Dutch,4,4,2,0.5,0.6667,0.5714,0.3333,0.5,openai_privacy_filter
68162D,Dutch,4,8,1,0.3333,0.8,0.4706,0.2,0.6667,openai_privacy_filter
79852C,Dutch,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
77148B,Dutch,3,13,8,0.1875,0.2727,0.2222,0.7273,0.8125,openai_privacy_filter
80204A,Dutch,2,9,6,0.1818,0.25,0.2105,0.75,0.8182,openai_privacy_filter
69161B,Dutch,3,7,5,0.3,0.375,0.3333,0.625,0.7,openai_privacy_filter
74984,Dutch,2,15,8,0.1176,0.2,0.1481,0.8,0.8824,openai_privacy_filter
67508B,Dutch,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
79246C,Dutch,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
72437B,Dutch,5,17,5,0.2273,0.5,0.3125,0.5,0.7727,openai_privacy_filter
75528C,Dutch,2,11,7,0.1538,0.2222,0.1818,0.7778,0.8462,openai_privacy_filter
75086A,Dutch,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
69156B,Dutch,5,22,10,0.1852,0.3333,0.2381,0.6667,0.8148,openai_privacy_filter
73352B,Dutch,1,2,3,0.3333,0.25,0.2857,0.75,0.6667,openai_privacy_filter
68868B,Dutch,4,12,6,0.25,0.4,0.3077,0.6,0.75,openai_privacy_filter
67617D,Dutch,4,13,7,0.2353,0.3636,0.2857,0.6364,0.7647,openai_privacy_filter
71469A,Dutch,1,22,11,0.0435,0.0833,0.0571,0.9167,0.9565,openai_privacy_filter
72335A,Dutch,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
80111B,Dutch,2,16,7,0.1111,0.2222,0.1481,0.7778,0.8889,openai_privacy_filter
78634D,Dutch,6,6,1,0.5,0.8571,0.6316,0.1429,0.5,openai_privacy_filter
79571C,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
67580A,Dutch,1,11,7,0.0833,0.125,0.1,0.875,0.9167,openai_privacy_filter
80111A,Dutch,3,11,4,0.2143,0.4286,0.2857,0.5714,0.7857,openai_privacy_filter
72242C,Dutch,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
70069A,Dutch,1,1,2,0.5,0.3333,0.4,0.6667,0.5,openai_privacy_filter
77007C,Dutch,1,15,8,0.0625,0.1111,0.08,0.8889,0.9375,openai_privacy_filter
70579A,Dutch,1,7,4,0.125,0.2,0.1538,0.8,0.875,openai_privacy_filter
76762C,Dutch,0,11,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
68522B,Dutch,3,11,10,0.2143,0.2308,0.2222,0.7692,0.7857,openai_privacy_filter
72195,Dutch,4,13,5,0.2353,0.4444,0.3077,0.5556,0.7647,openai_privacy_filter
78410A,Dutch,3,17,3,0.15,0.5,0.2308,0.5,0.85,openai_privacy_filter
75191B,Dutch,3,15,5,0.1667,0.375,0.2308,0.625,0.8333,openai_privacy_filter
79871C,Dutch,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
79737B,Dutch,4,23,13,0.1481,0.2353,0.1818,0.7647,0.8519,openai_privacy_filter
73006B,Dutch,4,24,9,0.1429,0.3077,0.1951,0.6923,0.8571,openai_privacy_filter
76061A,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
77932A,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
69241D,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
70423B,Dutch,0,12,11,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
79614C,Dutch,0,7,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
69370B,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
78689A,Dutch,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
78870A,Dutch,0,10,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
69565A,Dutch,0,4,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
79821E,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
73090B,Dutch,6,24,13,0.2,0.3158,0.2449,0.6842,0.8,openai_privacy_filter
67344B,Dutch,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
69597C,Dutch,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
77775A,Dutch,1,8,6,0.1111,0.1429,0.125,0.8571,0.8889,openai_privacy_filter
71862B,Dutch,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
78440A,Dutch,2,17,10,0.1053,0.1667,0.129,0.8333,0.8947,openai_privacy_filter
73079C,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
78720C,Dutch,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
76822A,Dutch,4,11,7,0.2667,0.3636,0.3077,0.6364,0.7333,openai_privacy_filter
79609D,Dutch,0,7,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
77754B,Dutch,4,10,3,0.2857,0.5714,0.381,0.4286,0.7143,openai_privacy_filter
70568C,Dutch,0,19,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
70830A,Dutch,0,19,13,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
69320B,Dutch,4,4,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
78500,Dutch,6,30,17,0.1667,0.2609,0.2034,0.7391,0.8333,openai_privacy_filter
77314C,Dutch,3,12,6,0.2,0.3333,0.25,0.6667,0.8,openai_privacy_filter
68600A,Dutch,1,5,1,0.1667,0.5,0.25,0.5,0.8333,openai_privacy_filter
72670A,Dutch,3,12,5,0.2,0.375,0.2609,0.625,0.8,openai_privacy_filter
